sample_id,WAFER_ID,STAGE,condition,group_id,start,end,qc_active_episodes,qc_raw_count,qc_gap_count,qc_active_count,qc_longest_count,qc_trimmed_count,cohort
dc27cf1564433362baeb,1276253672,B,Cond2,CMP-training-171.csv,486871605.0,486871962.0,1,182,182,70,70,62,training
be1c009f94fc2f719790,1276253680,B,Cond2,CMP-training-169.csv,486823802.0,486824154.0,1,178,178,70,70,62,training
53b35b947fc65cfb0b47,1276253684,B,Cond2,CMP-training-169.csv,486823613.0,486823970.0,1,183,183,70,70,62,training
954211b899d86457e598,1276253688,A,Cond1,CMP-training-167.csv,486794624.333,486794983.333,1,179,179,68,68,59,training
0c1bfc8a83d5f95171f8,1276253692,B,Cond2,CMP-training-171.csv,486871416.0,486871773.0,1,183,183,71,71,63,training
fff5f95cfad8221dc1e8,1286253642,B,Cond2,CMP-training-134.csv,486255331.0,486255694.333,1,185,185,70,70,62,training
00eee764fdb0d06f18d7,1286253650,B,Cond2,CMP-training-134.csv,486258494.333,486258856.667,1,187,187,67,67,60,training
4f2f77208c9608080bc9,1286253654,A,Cond1,CMP-training-134.csv,486223057.0,486223414.0,1,183,183,72,72,64,training
ca58e87316d91528d53b,1286253654,B,Cond2,CMP-training-134.csv,486259876.333,486260232.0,1,178,178,76,76,68,training
f7c8cf02d36aa2f19ea5,1286253712,A,Cond1,CMP-training-134.csv,486248775.0,486249133.333,1,185,185,70,70,62,training
e2f9c7b0c706aba9f934,1286253712,B,Cond2,CMP-training-134.csv,486278335.0,486278690.0,1,183,183,71,71,63,training
44efe9583d86c8f0448c,1286253720,A,Cond1,CMP-training-134.csv,486243456.667,486243813.667,1,183,183,74,74,65,training
22189d6a8ad3d0ba715b,1286253724,B,Cond2,CMP-training-134.csv,486288998.0,486289368.0,1,191,191,71,71,63,training
2f2e9835d7d774428a63,1286253728,A,Cond1,CMP-training-134.csv,486243644.667,486244001.667,1,184,184,71,71,62,training
f87598c47cd1d953e88b,1286253728,B,Cond2,CMP-training-134.csv,486272487.333,486272854.333,1,193,193,72,72,64,training
c96cbb652051044957fc,1286253732,A,Cond1,CMP-training-134.csv,486264123.333,486264476.333,1,178,178,71,71,64,training
b9f96528f2aef5b45fee,1286253732,B,Cond2,CMP-training-134.csv,486308998.333,486309365.333,1,191,191,70,70,62,training
60a208f6741aea739ce5,1286253736,B,Cond2,CMP-training-134.csv,486260060.333,486260429.333,1,183,183,74,74,66,training
ec01351df04d9063c6e9,1286253744,B,Cond2,CMP-training-134.csv,486253621.333,486253984.333,1,192,192,66,66,58,training
f46a3f70c0149e934b41,1286253752,A,Cond1,CMP-training-134.csv,486288440.0,486288794.0,1,180,180,70,70,62,training
0ba79429c868c10331cd,1288253454,A,Cond1,CMP-training-134.csv,486210422.667,486210775.667,1,181,181,71,71,63,training
5f7d1bfdf58e8150426c,1288253458,A,Cond1,CMP-training-134.csv,486211206.333,486211563.667,1,185,185,67,67,60,training
ecdd438135f75f141d9b,1288253458,B,Cond2,CMP-training-134.csv,486243262.667,486243625.667,1,188,188,67,67,58,training
86cb202a491844c659ab,1288253462,A,Cond1,CMP-training-134.csv,486211585.333,486211937.333,1,181,181,72,72,64,training
12a4b5ed0b6b8a3a10a9,1288253470,A,Cond1,CMP-training-134.csv,486216720.333,486217077.0,1,181,181,69,69,60,training
4fbcd165e03e31b39979,1288253474,A,Cond1,CMP-training-134.csv,486201498.667,486201860.333,1,186,186,68,68,60,training
052dfdf198823795f42f,1288253478,A,Cond1,CMP-training-134.csv,486216529.0,486216891.0,1,186,186,62,62,56,training
a8ad6542f6870331adce,1288253482,A,Cond1,CMP-training-134.csv,486196364.333,486196714.667,1,178,178,70,70,62,training
3124ef9179bdcacc09c1,1288253490,A,Cond1,CMP-training-134.csv,486210045.667,486210399.667,1,181,181,72,72,64,training
bc12d024ab88925b79a3,1288253490,B,Cond2,CMP-training-134.csv,486253818.0,486254176.333,1,185,185,70,70,63,training
f7abc27eef963eb31eb1,1288253494,A,Cond1,CMP-training-134.csv,486222307.0,486222667.0,1,183,183,73,73,65,training
86a9bb5edc4b27ce024f,1288253494,B,Cond2,CMP-training-134.csv,486258875.333,486259220.0,1,170,170,77,77,66,training
a4d9c3231dfa06abe8b6,1288253502,A,Cond1,CMP-training-134.csv,486209858.333,486210213.667,1,181,181,73,73,65,training
bd81b0c2cdeb671bdd4f,1288253648,A,Cond1,CMP-training-134.csv,486397286.667,486397641.667,1,182,182,70,70,60,training
82a322deb1bf1331fdd0,1290253650,A,Cond1,CMP-training-134.csv,486302838.0,486303181.0,1,168,168,31,31,27,training
a018116272abc8c983e3,1290253654,A,Cond1,CMP-training-134.csv,486382420.0,486382775.667,1,184,184,67,67,59,training
c149af98f8893fcf94dc,1290253654,B,Cond2,CMP-training-134.csv,486436279.667,486436638.333,1,187,187,71,71,61,training
baacffc18c6f53221775,1290253662,A,Cond1,CMP-training-134.csv,486265889.333,486266242.333,1,178,178,71,71,63,training
c3f7f3e32efd1767bcd0,1290253662,B,Cond2,CMP-training-134.csv,486309855.333,486310218.333,1,191,191,66,66,58,training
0d91206f7c85a8530372,1290253716,A,Cond1,CMP-training-134.csv,486382763.667,486383103.667,0,174,174,0,0,0,training
da6cbc0cc8fb2f1d4fcf,1290253724,B,Cond2,CMP-training-134.csv,486433014.333,486433376.333,1,188,188,67,67,61,training
ee26fe6bf14fe40dc08c,1290253728,A,Cond1,CMP-training-134.csv,486418553.333,486418905.0,1,178,178,72,72,64,training
1e8ef29836a69cde6b8c,1290253732,A,Cond1,CMP-training-134.csv,486420499.667,486420842.0,1,173,173,30,30,26,training
1eec8fe2ce2deee6e54e,1290253744,A,Cond1,CMP-training-134.csv,486359906.667,486360262.667,1,182,182,61,61,49,training
d6604001e893d50465c9,1290253748,B,Cond2,CMP-training-134.csv,486445968.333,486446340.333,1,183,183,66,66,60,training
ed0bfb11db980dd479e8,1290253756,A,Cond1,CMP-training-134.csv,486418366.333,486418723.0,1,181,181,68,68,60,training
5d197a42dd6d96de3cc2,1292253506,B,Cond2,CMP-training-134.csv,486420059.0,486420419.667,1,188,188,67,67,58,training
1874d1b13981c7f9feb1,1292253510,B,Cond2,CMP-training-134.csv,486435626.333,486435979.667,1,181,181,71,71,64,training
d28d4569ee22622fd29a,1292253514,A,Cond1,CMP-training-134.csv,486265703.0,486266056.0,1,181,181,67,67,59,training
e2276616b4ec3ca17f72,1292253514,B,Cond2,CMP-training-134.csv,486309194.333,486309552.333,1,186,186,72,72,64,training
816cb621bc388350a78e,1292253518,A,Cond1,CMP-training-134.csv,486288625.0,486288985.0,1,183,183,71,71,62,training
005be3f7ea5942661e21,1292253518,B,Cond2,CMP-training-134.csv,486436471.333,486436826.333,1,182,182,71,71,63,training
1475bc4111de6282907e,1292253526,A,Cond1,CMP-training-134.csv,486294690.0,486295051.0,1,185,185,65,65,57,training
e312be6a300868461ca6,1292253526,B,Cond2,CMP-training-134.csv,486325503.333,486325862.333,1,184,184,68,68,60,training
7580d1a9f9836344443c,1292253530,B,Cond2,CMP-training-134.csv,486435242.667,486435605.667,1,192,192,68,68,60,training
e355719c4c67dea134e5,1292253534,A,Cond1,CMP-training-134.csv,486415493.0,486415851.333,1,183,183,68,68,60,training
5c6db2df849803923098,1292253542,B,Cond2,CMP-training-134.csv,486435439.667,486435794.667,1,181,181,72,72,62,training
bb0df09181734b422698,1292253546,B,Cond2,CMP-training-134.csv,486325693.333,486326051.333,1,182,182,72,72,65,training
3dad972df935afe3e6a3,1292253550,B,Cond2,CMP-training-134.csv,486433208.333,486433563.333,1,182,182,71,71,64,training
75eb3a3862995b23b818,1292253562,B,Cond2,CMP-training-134.csv,486435812.333,486436173.333,1,188,188,70,70,63,training
af277ea20b09bf976158,1292253600,B,Cond2,CMP-training-134.csv,486420252.0,486420615.0,1,178,178,70,70,62,training
a8c3d9a3ec4869068235,1292253608,A,Cond1,CMP-training-134.csv,486249154.333,486249509.0,1,180,180,72,72,64,training
d47652d2327635a998ff,1292253608,B,Cond2,CMP-training-134.csv,486277953.0,486278313.0,1,185,185,74,74,66,training
52e0ed3a4929909ea0ed,1292253612,A,Cond1,CMP-training-134.csv,486248966.0,486249324.333,1,182,182,70,70,62,training
c4d4be3c8894db3ca4c6,1292253612,B,Cond2,CMP-training-134.csv,486278143.0,486278504.0,1,186,186,72,72,64,training
e856741610e562c738e0,1294253602,A,Cond1,CMP-training-134.csv,486401422.0,486401787.333,1,177,177,72,72,64,training
0f850735ed3b5bba8afa,1294253606,B,Cond2,CMP-training-134.csv,486445581.667,486445945.333,1,188,188,73,73,65,training
64712815a7e71fa57a11,1294253610,A,Cond1,CMP-training-134.csv,486423009.667,486423368.667,1,186,186,67,67,60,training
3f027319c845be8081b3,1294253614,B,Cond2,CMP-training-134.csv,486439643.667,486440007.667,1,192,192,67,67,59,training
39bc51d48f308f4774cd,1294253796,A,Cond1,CMP-training-134.csv,486426208.667,486426568.667,1,182,182,67,67,60,training
87ec0a059c3493cc9d98,1294253800,B,Cond2,CMP-training-134.csv,486473163.667,486473523.667,1,184,184,66,66,58,training
eac9c36c0e3c8b2b4683,1294253808,A,Cond1,CMP-training-134.csv,486505239.0,486505597.0,1,197,197,67,67,61,training
7f99b5aeb04d2e3bdbdd,1296253506,A,Cond1,CMP-training-134.csv,486423202.333,486423559.0,1,184,184,69,69,61,training
818bf3b25f89a131bdbc,1296253510,A,Cond1,CMP-training-134.csv,486500351.667,486500691.333,0,167,167,0,0,0,training
0c108de5ae3c026b8689,1296253518,A,Cond1,CMP-training-134.csv,486415682.333,486416032.667,1,174,174,74,74,66,training
e1f9b37e1b61072eaea5,1296253522,B,Cond2,CMP-training-134.csv,486465146.667,486465516.667,1,191,191,77,77,62,training
66aff2bcd479119af1f7,1296253530,B,Cond2,CMP-training-134.csv,486445775.333,486446138.667,1,187,187,73,73,61,training
edd393c5efd083f6a532,1296253534,B,Cond2,CMP-training-134.csv,486446170.333,486446513.333,1,173,173,75,75,67,training
7fb29839cd265993a76c,1296253538,A,Cond1,CMP-training-134.csv,486400868.333,486401221.0,1,179,179,67,67,61,training
2d56497f1c2ec3edd991,1296253538,B,Cond2,CMP-training-134.csv,486445003.333,486445362.667,1,184,184,72,72,64,training
f06ea0af156a76a9fc46,1296253546,B,Cond2,CMP-training-134.csv,486436658.667,486437018.333,1,188,188,69,69,59,training
6b2d1cf68390e08acecb,1296253550,A,Cond1,CMP-training-134.csv,486401054.333,486401416.667,1,176,176,70,70,62,training
e5108f96e569df0628dc,1296253550,B,Cond2,CMP-training-134.csv,486445390.667,486445751.333,1,185,185,73,73,65,training
0c19d5cdb3fc7cfd0a8d,1296253558,A,Cond1,CMP-training-134.csv,486397100.0,486397451.667,1,179,179,73,73,65,training
ffbabd9cb1ea7da52864,1296253558,B,Cond2,CMP-training-134.csv,486439841.333,486440197.667,1,185,185,70,70,62,training
913bbd47449825014002,1296253604,B,Cond2,CMP-training-134.csv,486436098.667,486436448.333,0,194,194,0,0,0,training
79f8aceb3eef28aa4f30,1296253608,A,Cond1,CMP-training-134.csv,486380374.667,486380719.667,0,165,165,0,0,0,training
39b4183241e2880cca1c,1300253506,B,Cond2,CMP-training-134.csv,486567393.0,486567737.333,1,172,172,27,27,22,training
c2689d966936e2f28cb0,1300253514,B,Cond2,CMP-training-134.csv,486610620.333,486610989.333,1,195,195,68,68,59,training
7746b2d36626e518ee04,1300253518,A,Cond1,CMP-training-134.csv,486538551.667,486538907.667,1,181,181,71,71,63,training
121a2470ccf72c444a1f,1300253518,B,Cond2,CMP-training-134.csv,486566739.0,486567097.0,1,186,186,71,71,64,training
36b0fadc86654ba50842,1300253522,B,Cond2,CMP-training-134.csv,486594944.333,486595315.333,1,195,195,68,68,60,training
c770af08c0f17b6e9bdd,1300253526,A,Cond1,CMP-training-134.csv,486538359.667,486538720.667,1,186,186,68,68,60,training
b29013fc42352f7ce947,1300253526,B,Cond2,CMP-training-134.csv,486568742.333,486569102.0,1,189,189,66,66,56,training
9f62e8718070e5ddebf7,1300253600,A,Cond1,CMP-training-134.csv,486541974.333,486542334.667,1,187,187,69,69,60,training
50b54d437dc6a072f285,1300253620,A,Cond1,CMP-training-134.csv,486426398.333,486426750.333,1,179,179,72,72,64,training
9054a139df937cc26fae,1302253578,A,Cond1,CMP-training-145.csv,486062493.333,486062863.333,1,183,183,76,76,66,training
4ccde2b94fc04d20751a,1302253764,A,Cond1,CMP-training-145.csv,486062691.333,486063033.333,1,169,169,76,76,68,training
23c437e468750a7cb1f8,1302253772,B,Cond2,CMP-training-145.csv,486065683.333,486066039.333,1,184,184,71,71,63,training
7989764f3fb7e87d5498,1302253784,B,Cond2,CMP-training-145.csv,486096955.333,486097313.333,1,181,181,72,72,64,training
6a1ad20b0d1a4d8f235d,1302253792,A,Cond1,CMP-training-145.csv,486076097.333,486076448.333,1,180,180,71,71,64,training
26343912e7f2fac4c0bd,1304253506,B,Cond2,CMP-training-145.csv,486083556.333,486083915.333,1,175,175,69,69,61,training
9a67fb55fe2f2cbe2de3,1304253518,B,Cond2,CMP-training-145.csv,486097143.333,486097499.333,1,182,182,72,72,64,training
0454ae14be4966b1bb1a,1304253534,A,Cond1,CMP-training-145.csv,486045418.333,486045770.333,1,180,180,69,69,61,training
d210392121160a1b6f01,1304253550,B,Cond2,CMP-training-145.csv,486063724.333,486064086.333,1,187,187,67,67,59,training
41b430b8f71e2430db30,1304253554,A,Cond1,CMP-training-145.csv,486046892.0,486047241.333,1,174,174,76,76,68,training
823849dffd8d91c6458b,1304253554,B,Cond2,CMP-training-145.csv,486080189.333,486080551.667,1,182,182,69,69,61,training
1d5589f63a63df3c5bc6,1304253558,B,Cond2,CMP-training-145.csv,486063918.333,486064276.333,1,184,184,71,71,62,training
d74b0b398248a14297d8,1304253562,A,Cond1,CMP-training-145.csv,486045041.333,486045401.333,1,185,185,68,68,60,training
83dc70480d0d5d74be38,1304253562,B,Cond2,CMP-training-145.csv,486080377.333,486080733.333,1,181,181,70,70,62,training
d3092cba8d884568afdf,1304253566,A,Cond1,CMP-training-148.csv,486135636.667,486135990.0,1,181,181,69,69,61,training
dacfa0b0564820049e19,1304253568,B,Cond2,CMP-training-145.csv,486065492.333,486065851.333,1,184,184,68,68,61,training
f99f2e165f0a41acd502,1304253572,A,Cond1,CMP-training-145.csv,486045231.333,486045585.333,1,181,181,71,71,63,training
dd9d08bbda62f26ddb7c,1304253572,B,Cond2,CMP-training-145.csv,486083744.333,486084098.333,1,189,189,72,72,64,training
2d20dd1cab779fb8df18,1306253578,A,Cond1,CMP-training-145.csv,486091976.333,486092349.333,1,187,187,67,67,59,training
ca0203cf136b56fc6d92,1306253582,A,Cond1,CMP-training-134.csv,486206708.667,486207067.667,1,187,187,67,67,59,training
2658aea0943749dfe70d,1306253590,A,Cond1,CMP-training-145.csv,486063051.333,486063401.333,1,177,177,71,71,63,training
51e8b6412e9fc0058f27,1306253764,A,Cond1,CMP-training-145.csv,486092357.333,486092713.333,1,184,184,71,71,63,training
e6adb9d3284f9b00b28e,1306253772,A,Cond1,CMP-training-149.csv,486150380.333,486150736.667,1,184,184,72,72,64,training
cf0fcaca5bc2873f1e01,1306253780,A,Cond1,CMP-training-149.csv,486150566.0,486150922.0,1,180,180,73,73,65,training
9c746ea6b9c9d8d52e58,1306253800,A,Cond1,CMP-training-145.csv,486084117.333,486084472.333,1,183,183,71,71,63,training
5404ae1321f405bb36b3,1306253804,A,Cond1,CMP-training-145.csv,486081623.333,486081977.333,1,181,181,76,76,66,training
376945f11d347a3b7c1c,1308253522,A,Cond1,CMP-training-145.csv,486081428.0,486081793.333,1,193,193,70,70,62,training
9cb79fedd96c00764d89,1308253526,A,Cond1,CMP-training-145.csv,486084305.333,486084662.333,1,181,181,72,72,64,training
08bde4d49afce0041d4d,1308253542,B,Cond2,CMP-training-145.csv,486095506.333,486095863.333,1,184,184,66,66,58,training
0e99c2d00e50135fdcd9,1308253546,A,Cond1,CMP-training-145.csv,486092177.333,486092523.333,1,175,175,76,76,68,training
8a5c35a83fd60e261c7e,1308253550,A,Cond1,CMP-training-145.csv,486064293.0,486064643.333,1,179,179,70,70,62,training
cee2900e532f8409f655,1308253554,A,Cond1,CMP-training-145.csv,486081809.333,486082167.333,1,183,183,70,70,61,training
14b84064f44b2935f1b1,1308253576,A,Cond1,CMP-training-145.csv,486062865.333,486063216.333,1,179,179,70,70,62,training
4a1f7d0e47fc9745ceca,1308253584,A,Cond1,CMP-training-145.csv,486075736.0,486076090.333,1,179,179,58,58,52,training
5abb7d17161063c1ee88,1308253592,A,Cond1,CMP-training-145.csv,486070543.667,486070900.333,1,181,181,69,69,61,training
0a778a2b1c8fe5cc7092,1308253596,A,Cond1,CMP-training-145.csv,486082045.333,486082387.333,1,170,170,37,37,32,training
31582f7c899a1f3c1fb1,1310253570,A,Cond1,CMP-training-148.csv,486135447.0,486135805.667,1,184,184,71,71,63,training
aa24c6f2f6a3023d691a,1310253586,A,Cond1,CMP-training-149.csv,486154704.333,486155055.333,1,171,171,70,70,62,training
4124575b045ec2a0f695,1310253590,B,Cond2,CMP-training-134.csv,486305995.0,486306351.0,1,184,184,39,39,35,training
1c16072ec062d40d8c56,1310253788,B,Cond2,CMP-training-134.csv,486473355.333,486473710.667,1,183,183,72,72,64,training
4c30a2a3bec5b73ce480,1310253816,A,Cond1,CMP-training-148.csv,486129630.667,486129983.667,1,181,181,72,72,64,training
44ca8cf4622f390ef5cc,1310253820,A,Cond1,CMP-training-148.csv,486136315.0,486136675.0,1,187,187,66,66,60,training
0927e9e0e70b6fa93979,1312253522,A,Cond1,CMP-training-145.csv,486111278.667,486111637.0,1,184,184,69,69,61,training
93b717a33233dbfe4f46,1312253530,A,Cond1,CMP-training-148.csv,486129444.0,486129799.0,1,182,182,70,70,62,training
8cadb673facd04f029a8,1312253546,A,Cond1,CMP-training-148.csv,486129069.667,486129425.667,1,183,183,68,68,59,training
484c2cbb0d10dbd3f2f4,1312253554,A,Cond1,CMP-training-148.csv,486147025.667,486147378.667,1,180,180,66,66,59,training
a50156542e6bc297039e,1312253566,A,Cond1,CMP-training-148.csv,486129257.667,486129611.667,1,180,180,71,71,63,training
3dd57d9fdd776e357eaf,1312253596,A,Cond1,CMP-training-149.csv,486150204.333,486150549.667,0,179,179,0,0,0,training
4d1dcf47544ed3a18630,1314253568,A,Cond1,CMP-training-134.csv,486507856.0,486508209.0,1,180,180,70,70,59,training
efc48f8cbbaabcf554c6,1314253572,B,Cond2,CMP-training-134.csv,486561501.333,486561861.667,1,185,185,71,71,63,training
746b9119d87b4b60baa4,1314253576,A,Cond1,CMP-training-134.csv,486263941.333,486264293.333,1,177,177,75,75,67,training
577ed4c0d1b92e193b14,1314253588,B,Cond2,CMP-training-134.csv,486254960.0,486255313.333,1,176,176,76,76,66,training
57c7b26288f03d4156fa,1314253592,A,Cond1,CMP-training-134.csv,486222116.0,486222477.0,1,185,185,67,67,59,training
50a2668b82a7cde4d0a6,1314253592,B,Cond2,CMP-training-134.csv,486259683.0,486260050.333,1,200,200,74,74,61,training
cdb40a2d284aab937c2b,1314253596,A,Cond1,CMP-training-134.csv,486210232.333,486210588.667,1,184,184,70,70,61,training
e436dc6eb9662fe21e56,1314253604,A,Cond1,CMP-training-134.csv,486241396.667,486241753.0,1,183,183,68,68,60,training
8adcca24d44cbba76de1,1314253604,B,Cond2,CMP-training-134.csv,486266297.0,486266656.333,1,183,183,71,71,63,training
6fb8b0c5da652bc8b8c7,1314253612,B,Cond2,CMP-training-134.csv,486273343.333,486273701.333,1,187,187,68,68,60,training
9353997bf3a32d372c6f,1314253628,A,Cond1,CMP-training-134.csv,486209105.667,486209468.333,1,185,185,70,70,62,training
9d6fb49e8976346448ec,1314253794,A,Cond1,CMP-training-134.csv,486542355.333,486542716.333,1,182,182,73,73,63,training
486d154cdc4b42e2fe92,1314253794,B,Cond2,CMP-training-134.csv,486566548.0,486566908.0,1,184,184,69,69,61,training
16c49fe3d236e6dcac26,1314253798,A,Cond1,CMP-training-149.csv,486177666.333,486178022.333,1,182,182,70,70,62,training
f26ac2a4e652fc070855,1314253822,A,Cond1,CMP-training-134.csv,486472198.667,486472552.667,1,179,179,69,69,61,training
b76198fb59640e9e3832,1316253792,A,Cond1,CMP-training-134.csv,486201690.333,486202046.333,1,179,179,72,72,64,training
4ab46e1630113168c32e,1316253804,A,Cond1,CMP-training-134.csv,486202731.667,486203070.667,2,167,167,81,65,60,training
6a13da5084d0cc0c3e6e,1316253826,A,Cond1,CMP-training-149.csv,486177478.333,486177834.0,1,181,181,71,71,63,training
aa5cc7417a905c44e9a2,1316253838,A,Cond1,CMP-training-149.csv,486177855.0,486178209.0,1,180,180,71,71,63,training
989124a7172ab0fd138e,1316253846,A,Cond1,CMP-training-134.csv,486184016.0,486184368.0,1,180,180,71,71,63,training
ea1f4e2bad8dfa1feae6,1316253850,A,Cond1,CMP-training-149.csv,486154523.333,486154872.0,1,174,174,70,70,62,training
574d9b3aaacf15b93cc0,1316253858,A,Cond1,CMP-training-134.csv,486205647.333,486206004.667,1,185,185,72,72,64,training
5c3e9bc754a12caa93ce,1316253870,A,Cond1,CMP-training-134.csv,486183829.0,486184181.0,1,182,182,68,68,60,training
