sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,native_phase_fallback,p3_cpp,native_cpp_primary_end,native_cpp_start
6979b8f025ae78e6fa07,1481739062,B,training,Cond2,456,False,False,615,984,1023
0af8620b7291a4252edd,1482254086,A,training,Cond1,456,False,False,758,600,614
7c36f7414e884edd777c,1482254086,B,training,Cond2,456,False,False,763,1082,1127
28eb6228b51d53a26cf8,1482254098,B,training,Cond2,456,False,False,767,1086,1132
39a43ea69de3ebe87cee,1482254102,B,training,Cond2,456,False,False,775,1089,1136
b91e221084680f0ac8f1,1482254110,B,training,Cond2,456,False,False,774,1088,1135
af3babcc1c4ceb1677bf,1482254276,A,training,Cond1,456,False,False,769,607,621
77ea41007be7b6b45d11,1482254292,B,training,Cond2,456,False,False,781,1094,1141
e935ac1540aef5d51712,1482254296,A,training,Cond1,456,False,False,769,607,621
9a7f596e82e22034d86e,1482254300,A,training,Cond1,456,False,False,770,608,622
d57cab637c16f39bac00,1482254328,B,training,Cond2,456,False,False,779,1092,1139
e0e6b498408facf92bd0,1482254332,B,training,Cond2,456,False,False,768,1087,1134
9184cf2256d412945e81,1484254304,B,training,Cond2,456,False,False,780,1093,1140
453a12ce73ca59a50cad,1484254308,B,training,Cond2,456,False,False,775,1089,1136
abdfc553244896aec7cd,1484254312,A,training,Cond1,456,False,False,749,596,610
fbdbe501c6cee0a12bd2,1484254316,A,training,Cond1,456,False,False,759,602,616
48ba4a0b0277ae5bd07d,1484254328,A,training,Cond1,456,False,False,762,604,618
0bc59c5fe1fae9253d66,1484254338,A,training,Cond1,456,False,False,766,606,620
856093546c3ed1df3876,1484254342,A,training,Cond1,456,False,False,764,605,619
4563939b3772415e988d,1484254346,A,training,Cond1,456,False,False,762,604,618
ba98c2c5eb5925320c3e,1484254350,B,training,Cond2,456,False,False,767,1086,1131
66165c7a4497dbbb0080,1484254358,A,training,Cond1,456,False,True,759,602,616
3188d9ad6b2151d91fd9,1484254366,A,training,Cond1,456,False,False,758,600,614
1c360e3ac398f525890e,1484254366,B,training,Cond2,456,False,False,763,1082,1127
256ea277f8e7bd5bc6a8,1484254370,A,training,Cond1,456,False,True,772,611,625
e3438195233d27cf84fe,1484254374,A,training,Cond1,456,False,False,756,599,613
e6c5884177352ef9f219,1484254374,B,training,Cond2,456,False,False,765,1084,1129
6a63a95ae885fdacd412,1484254378,A,training,Cond1,456,False,False,759,602,616
5dac9c8f958a97b6530d,1484254382,A,training,Cond1,456,False,False,756,599,613
bd40ce56067b1a8f6742,1484254382,B,training,Cond2,456,False,False,764,1083,1128
f464f9a0902538977266,1484254394,B,training,Cond2,456,False,False,767,1086,1131
83a066b8118ff9b6fb3e,1486254080,A,training,Cond1,456,False,False,772,611,625
82905abdb34c762714a4,1486254084,B,training,Cond2,456,False,False,790,1100,1147
69a00dfea8fdd01a4de5,1486254092,A,training,Cond1,456,False,False,784,615,629
9b2bee47698fb26fa450,1486254092,B,training,Cond2,456,False,False,790,1100,1147
38617ad6b2b88950b126,1486254096,A,training,Cond1,456,False,False,784,615,629
f6f96256e43737dc7d76,1486254120,B,training,Cond2,456,False,False,799,1105,1152
56c227384c84739d4d59,1486254306,B,training,Cond2,456,False,False,797,1103,1150
f44e75a0047d6dff868a,1486254310,B,training,Cond2,456,False,False,788,1098,1145
f340bd6a3afa4ce43f62,1486254314,A,training,Cond1,456,False,False,783,614,628
f20286af171f312f20d6,1486254314,B,training,Cond2,456,False,False,790,1100,1147
73c826dbbf8ef8316925,1486254318,A,training,Cond1,456,False,False,783,614,628
b23da4f9f2897f5547c1,1486254318,B,training,Cond2,456,False,False,790,1100,1147
eef9131cf62f318a6f97,1488254304,A,training,Cond1,456,False,False,766,606,620
db9820607af02f1f1430,1488254308,A,training,Cond1,456,False,False,766,606,620
2d6ce6311cde8190d0e3,1488254308,B,training,Cond2,456,False,False,786,1097,1144
ff84ddffe40ac9f70081,1488254316,B,training,Cond2,456,False,False,781,1094,1141
077a00cecd82824b62aa,1488254324,B,training,Cond2,456,False,False,788,1099,1146
3f7dd303a6a5215d0e4d,1488254338,A,training,Cond1,456,False,False,770,608,622
2415a598db312109ee60,1488254342,A,training,Cond1,456,False,False,773,612,626
2e36fd27ddc4e8f097f4,1488254342,B,training,Cond2,456,False,False,785,1096,1143
318ccd1fa74a49521b93,1488254346,A,training,Cond1,456,False,False,769,607,621
6e874b66d70476565d95,1488254358,A,training,Cond1,456,False,False,770,609,623
bed84d540f9daf546754,1488254362,B,training,Cond2,456,False,False,788,1099,1146
3f314c392c270b29a4de,1488254370,A,training,Cond1,456,False,False,778,613,627
fda76e385a3900a5c26f,1488254370,B,training,Cond2,456,False,False,788,1099,1146
861a99fddd829e7f32c8,1488254374,A,training,Cond1,456,False,False,778,613,627
38eae53a1590ac17a6c4,1488254378,A,training,Cond1,456,False,False,771,610,624
28160c8dd80239d4c6e3,1488254378,B,training,Cond2,456,False,False,785,1096,1143
000af8d9da173dcc2bb1,1488254382,A,training,Cond1,456,False,False,770,609,623
1e58bebb6cfe1a8fea51,1490254080,A,training,Cond1,456,False,False,812,633,648
4dade8e79f2ea291720c,1490254080,B,training,Cond2,456,False,False,818,1115,1162
cadfedde0f37af09bd8b,1490254092,A,training,Cond1,456,False,False,806,627,642
735ffb7543b67724b0a8,1490254100,B,training,Cond2,456,False,False,816,1113,1160
12884ecb936f72cda2d5,1490254104,A,training,Cond1,456,False,False,807,628,643
06a4dfbff4caba870ea2,1490254124,A,training,Cond1,456,False,False,806,627,642
e6575335e2d5725af21a,1490254140,A,training,Cond1,456,False,False,805,626,641
8d55a1a10f2a0574f939,1490254140,B,training,Cond2,456,False,False,815,1112,1159
dc1a4dd998787d314c26,1492254346,A,training,Cond1,456,False,False,811,632,647
2611d5a613d3f7ba6826,1492254370,B,training,Cond2,456,False,False,804,1109,1156
b58d52f076282da2150b,1832206946,A,training,Cond3,123,False,True,129,133,135
8a74b53735baa3c414bd,1832206970,A,training,Cond3,123,False,False,130,134,136
946f249cc3b55881d819,1832206976,A,training,Cond3,123,False,True,132,136,139
ebc5e73875c767fc7926,1832206980,A,training,Cond3,123,False,True,132,136,139
501f0de7dc78d96bd590,1832206988,A,training,Cond3,123,False,False,131,135,137
7d105b5cb68d2b848f39,1832206992,A,training,Cond3,123,False,True,133,137,140
4ba08d969658aeaef3a9,1832206996,A,training,Cond3,123,False,True,133,137,140
346aa3e3d00923f48e24,1832207000,A,training,Cond3,123,False,True,132,136,139
96e67dca579d18e414bd,1832207012,A,training,Cond3,123,False,True,134,138,141
01a43793bca459b76dd7,1832207016,A,training,Cond3,123,False,True,134,138,141
720c6bf3c1a4a585bcc6,1832207020,A,training,Cond3,123,False,True,136,141,144
e11e1ce6eede2fd4dc73,1834206722,A,training,Cond3,123,False,True,142,147,150
2de784ff2c2e489233a4,1834206730,A,training,Cond3,123,True,False,136,140,143
d60b24f42a865629392f,1834206734,A,training,Cond3,123,False,True,136,141,144
84934d6b4db7a9fb1e42,1834206738,A,training,Cond3,123,False,True,141,146,149
e373421de3fa377678f5,1834206742,A,training,Cond3,123,False,True,141,146,149
9fb6cda25a201499ef5c,1834206746,A,training,Cond3,123,False,True,145,150,153
31640027af9e817ef346,1834206750,A,training,Cond3,123,False,True,142,147,150
7d6a3c1a8b155bd55b51,1834206754,A,training,Cond3,123,False,True,142,147,150
4bcf46862e6cc2007b97,1834206758,A,training,Cond3,123,False,False,143,148,151
dd4fcd5fe081e53ff3b6,1834206766,A,training,Cond3,123,False,True,139,144,147
2c576bc68d1b316117b2,1834206944,A,training,Cond3,123,True,True,136,140,143
bd23fbfa77123a96c177,1834206948,A,training,Cond3,123,False,False,136,140,143
42016882fbf1cf7fe1e0,1834206952,A,training,Cond3,123,False,False,136,140,143
1c428400655c47962554,1834206956,A,training,Cond3,123,False,True,134,138,141
1a1b0602c26beb89ae14,1834206972,A,training,Cond3,123,True,True,136,141,144
6e69310cdbfaeecb8c9f,1836206946,A,training,Cond3,123,False,True,113,116,118
463c63aa204169499b4e,1836206950,A,training,Cond3,123,False,True,111,114,116
a72088cc6750ee9acce5,1836206954,A,training,Cond3,123,False,True,112,115,117
eae81cd3c4fff458bc78,1836206958,A,training,Cond3,123,False,False,111,114,116
b99f713dab5ef8052e5c,1836206966,A,training,Cond3,123,False,True,111,114,116
ae2575d351e4aca9152f,1836206976,A,training,Cond3,123,False,True,113,116,118
645b657a562636c2ba57,1836206980,A,training,Cond3,123,False,True,113,116,118
2c181a3965b4ca0855a8,1836206984,A,training,Cond3,123,False,True,114,117,119
ff66ff9897b20fd5000a,1836206992,A,training,Cond3,123,False,False,117,121,123
077a12ae64b1141dc245,1836207000,A,training,Cond3,123,False,True,114,117,119
e906848098a3722fd1f6,1836207008,A,training,Cond3,123,False,False,117,121,123
214cbeef12c43fd036e6,1836207012,A,training,Cond3,123,False,False,123,127,129
f1db95fa71203a471519,1836207016,A,training,Cond3,123,False,True,115,118,120
fd93a0e8f601dcd699f4,1836207020,A,training,Cond3,123,False,True,114,117,119
5f114645663b5c02602d,1836207028,A,training,Cond3,123,False,False,118,122,124
ad58f61e30539ce0e733,1838206722,A,training,Cond3,123,False,True,125,129,131
b31da3129d712e94bfeb,1838206726,A,training,Cond3,123,False,True,131,135,138
4b157c9cd981716d9872,1838206730,A,training,Cond3,123,False,True,125,129,131
c6b0711f76649d2db796,1838206734,A,training,Cond3,123,False,True,122,126,128
b54734756f0204c9aecc,1838206742,A,training,Cond3,123,False,True,120,124,126
c32b10ed44fdae7c5c27,1838206746,A,training,Cond3,123,False,True,120,124,126
1a2d2d413f81d77e4896,1838206750,A,training,Cond3,123,False,True,121,125,127
d202183f39579a9827e5,1838206762,A,training,Cond3,123,False,True,125,129,131
35403d66cd84f083e98b,1838206770,A,training,Cond3,123,False,True,122,126,128
53c2b601098e6ce52f38,1838206782,A,training,Cond3,123,False,True,128,132,134
150fd4ad0a7318cffede,1838206952,A,training,Cond3,123,False,False,118,122,124
87ed814c92b9d320f4f5,1838206960,A,training,Cond3,123,False,True,122,126,128
e8697465455ff7682aa2,1838206972,A,training,Cond3,123,False,True,120,124,126
9ab2ad853957eefb72ec,1840206962,A,training,Cond3,123,False,False,149,155,158
56a6e64eaaeca159b532,1840206966,A,training,Cond3,123,False,True,161,167,170
2bfa25c9e7cb987ad8b3,1840206974,A,training,Cond3,123,False,False,154,160,163
df4863cd2229a0b2c21b,1840206980,A,training,Cond3,123,False,True,156,162,165
3529b159b651866bec49,1840206984,A,training,Cond3,123,False,True,154,160,163
2baac219dda826cdd63e,1840206992,A,training,Cond3,123,False,True,167,173,176
3a51b1943a6ff6fee521,1840207000,A,training,Cond3,123,False,False,154,160,163
53a5a7988c4177aaae82,1840207008,A,training,Cond3,123,False,False,154,160,163
a64884767ec5eaefa1b4,1840207028,A,training,Cond3,123,False,True,156,162,165
a3da09a6352d41d3362a,1840207036,A,training,Cond3,123,False,True,158,164,167
e1f548b73b6f2d9bfbb3,1842206722,A,training,Cond3,123,False,True,170,176,180
7c2d727c39a0b8a8a6bb,1842206734,A,training,Cond3,123,False,False,170,176,180
24509589c5432303b3be,1842206742,A,training,Cond3,123,False,True,155,161,164
574d6a9334cf5f307fca,1842206746,A,training,Cond3,123,False,True,163,169,172
76f9346a0be85fc1be1a,1842206770,A,training,Cond3,123,False,False,173,179,183
b7e0661c8053c51776f2,1842206774,A,training,Cond3,123,False,False,168,174,178
1464a72b7d6636b5fee5,1842206948,A,training,Cond3,123,False,True,157,163,166
cd9f01489966caf1d4e0,1842206968,A,training,Cond3,123,False,False,159,165,168
15604f34f429a913822b,1842206972,A,training,Cond3,123,False,True,156,162,165
6102fc80bf63fb3b7bc7,1844206918,A,training,Cond3,123,False,True,139,144,147
7d778bb99f3549b3cc5e,1844206922,A,training,Cond3,123,False,True,142,147,150
25a5ea8da1ee614469d8,1844206926,A,training,Cond3,123,False,True,141,146,149
8b5cad545e6c9918fe21,1844206942,A,training,Cond3,123,False,True,142,147,150
b47ef5b7a4947c8bcdd1,1844206984,A,training,Cond3,123,False,True,145,151,154
ddbb4897a8ac1ab9efbd,1844206988,A,training,Cond3,123,False,True,147,153,156
71088f7791ffe1c0d1c9,1844207004,A,training,Cond3,123,False,True,145,151,154
09f8fc2ec70a51a1f6ac,1844207008,A,training,Cond3,123,False,True,145,151,154
e93c8afb17a9d6f1ebda,1844207012,A,training,Cond3,123,False,True,146,152,155
f546b033b92cc9963a07,1844207016,A,training,Cond3,123,False,False,144,149,152
78d56107354a79152f2a,1844207020,A,training,Cond3,123,False,True,145,150,153
dc49cfc1a3ee39ebf00e,1844207024,A,training,Cond3,123,False,True,138,143,146
5a15e989d485475cb08c,1846206722,A,training,Cond3,123,False,True,153,159,162
82a15fffd0ce2d47c9dc,1846206726,A,training,Cond3,123,False,False,151,157,160
e3f6f743b2a0d1e2b432,1846206730,A,training,Cond3,123,False,True,160,166,169
55afca9d43b78202544d,1846206738,A,training,Cond3,123,False,True,151,157,160
d662e03e94f2d2f19e25,1846206754,A,training,Cond3,123,False,False,148,154,157
079db6d6a54d37c7aa0d,1846206758,A,training,Cond3,123,False,True,153,159,162
c8a615e24c0e0b56274e,1846206762,A,training,Cond3,123,False,False,148,154,157
9b58edaab49c9fcd3658,1846206766,A,training,Cond3,123,False,True,150,156,159
4d68dec2770ee4c254c4,1846206774,A,training,Cond3,123,False,True,151,157,160
faa2a92e3d54367f8ae2,1846206778,A,training,Cond3,123,False,True,152,158,161
fd81f56e184c90038511,1846206782,A,training,Cond3,123,False,False,148,154,157
0496757b15f37cd88fc7,1846206912,A,training,Cond3,123,False,True,145,150,153
891a6e69e4461cfc28af,1846206920,A,training,Cond3,123,False,False,147,153,156
db78ddc119a55450fbee,1846206924,A,training,Cond3,123,False,True,146,152,155
b3ef4961b92fffd1f83b,1846206928,A,training,Cond3,123,False,True,145,151,154
a9f80dad86365e45c545,1852206918,A,training,Cond3,123,False,False,186,192,196
2c8fabf8b0ced303b830,1852206930,A,training,Cond3,123,False,True,171,177,181
14a10677ebd59ec31af3,1852206934,A,training,Cond3,123,False,True,171,177,181
84e5ae2794a62c91621a,1852206942,A,training,Cond3,123,False,False,169,175,179
9b02eb50ee6d4b5c1bee,1852206980,A,training,Cond3,123,False,True,174,180,184
695d362ec0a51c6afcd2,1852206992,A,training,Cond3,123,False,True,171,177,181
caf8829de072fa8a898a,1852206996,A,training,Cond3,123,False,True,171,177,181
b9ab713a697e5c8e6571,1852207004,A,training,Cond3,123,False,True,171,177,181
50abcbf082f4ded18c1d,1852207008,A,training,Cond3,123,False,True,172,178,182
f9edd232f233bcfa0f8e,1852207012,A,training,Cond3,123,False,False,169,175,179
443b5153c617d9de7bc0,1852207016,A,training,Cond3,123,False,True,171,177,181
045e6300e3ee6cbd8f4f,1852207024,A,training,Cond3,123,False,True,171,177,181
010208d6ff02eb5c207b,1852207028,A,training,Cond3,123,False,True,171,177,181
8499c08afd5f73da29a6,1852207032,A,training,Cond3,123,False,True,171,177,181
b63b15d4621a0979f6fa,1852207036,A,training,Cond3,123,False,True,171,177,181
ae1c0ee16bd5ea429b41,1854206786,A,training,Cond3,123,False,True,179,185,189
e4cb5974d877b323beab,1854206790,A,training,Cond3,123,False,True,178,184,188
07db7538730a0b2f69fe,1854206798,A,training,Cond3,123,False,True,178,184,188
050cb862c4c8b1ba0331,1854206806,A,training,Cond3,123,False,False,177,183,187
9f13684e7e579bf316c4,1854206810,A,training,Cond3,123,False,False,176,182,186
dbcb908252807068e265,1854206814,A,training,Cond3,123,False,False,176,182,186
4623af7d38d498ac426e,1854206818,A,training,Cond3,123,False,True,182,188,192
e579dec0e4b15397d77c,1854206822,A,training,Cond3,123,False,True,183,189,193
5baec387516a367d6086,1854206830,A,training,Cond3,123,False,True,181,187,191
ae5b36943e1631c2be74,1854206842,A,training,Cond3,123,False,False,184,190,194
8061bcca2ffddf820b81,1854206880,A,training,Cond3,123,False,True,177,183,187
016e5e563f5014c2f1d8,1854206888,A,training,Cond3,123,False,True,178,184,188
498727c6e237d6c08df2,1854206892,A,training,Cond3,123,False,True,174,180,184
e5806d3627ce9ff244ab,2056207360,A,training,Cond3,123,False,False,209,217,221
c4b9c1349a47001c15d5,2056207368,A,training,Cond3,123,False,False,214,222,226
ec4f20187ff9dc5fa44f,2056207372,A,training,Cond3,123,False,True,207,215,219
ca84a4e2e2501ea92938,2056207384,A,training,Cond3,123,False,False,206,213,217
f9f678a89c308db21acc,2056207392,A,training,Cond3,123,False,True,204,211,215
ecf7d8cb3c136c1e4b2c,2056207396,A,training,Cond3,123,False,True,204,211,215
696ca1f99fb4b275e5f5,2056207400,A,training,Cond3,123,False,False,201,208,212
2b081f335e8e2134b787,2056207404,A,training,Cond3,123,False,True,204,211,215
7463a7df1863b80675d3,2056207408,A,training,Cond3,123,False,False,214,222,226
0d24074e4fe7edbbc1f2,2056207412,A,training,Cond3,123,False,False,214,222,226
cfdbe5dbbf299d54b181,2056207416,A,training,Cond3,123,False,False,203,210,214
837821850aa2fafbfb75,2056207420,A,training,Cond3,123,False,False,205,212,216
d9fbe2f3d9d142a0a785,2056207558,A,training,Cond3,123,False,False,202,209,213
2b5264b0af7894537701,2056207562,A,training,Cond3,123,False,True,198,205,209
e89d3d620b3a84a41e95,2056207566,A,training,Cond3,123,False,True,198,205,209
0367165ba72dacdd939e,2058207552,A,training,Cond3,123,False,True,208,216,220
8105b59e014fa13c4167,2058207556,A,training,Cond3,123,False,True,210,218,222
0aae7e22ad5e7af6fea7,2058207560,A,training,Cond3,123,False,True,213,221,225
3a48bc4d5bf64916dbed,2058207564,A,training,Cond3,123,False,True,206,214,218
98a5789c01a1c88bb858,2058207580,A,training,Cond3,123,True,True,209,217,221
c010ebb45a245555c906,2058207618,A,training,Cond3,123,False,True,219,227,231
c615ed8540869bf763ea,2058207622,A,training,Cond3,123,False,True,217,225,229
f63b22c3f3484e0c10a2,2058207630,A,training,Cond3,123,False,True,213,221,225
ff2a2cfef8457c2e09b6,2058207646,A,training,Cond3,123,False,True,218,226,230
6e22c8f4750ab1cabb0a,2058207658,A,training,Cond3,123,False,True,209,217,221
02734d7cbf1070cd7441,2058207662,A,training,Cond3,123,False,True,211,219,223
6c88d768f5af5e948c87,2058207666,A,training,Cond3,123,False,False,216,224,228
b48b1f2532cb6f83547a,2058207670,A,training,Cond3,123,False,True,212,220,224
2aa01f566f759ec68752,2058207678,A,training,Cond3,123,False,False,215,223,227
1444f238b3146661b7d3,2062207560,A,training,Cond3,123,False,True,195,202,206
71094dd52afab663d8ef,2062207568,A,training,Cond3,123,False,False,188,195,199
4e4cdda9a8614436bbd0,2062207572,A,training,Cond3,123,False,True,188,195,199
1fb0e0bdb3a4caa69ed8,2062207576,A,training,Cond3,123,False,False,187,193,197
7d890ce46d7573f4f709,2062207580,A,training,Cond3,123,False,True,185,191,195
124d8145701e954b1987,2062207626,A,training,Cond3,123,False,True,198,205,209
f98977119e15104bd8d0,2062207634,A,training,Cond3,123,False,False,197,204,208
d0da2ec91ce83314dce2,2062207642,A,training,Cond3,123,False,True,191,198,202
0dfc20200f64b1fd3bc9,2062207646,A,training,Cond3,123,False,True,192,199,203
99275ba4419ee9ac7777,2062207654,A,training,Cond3,123,False,True,194,201,205
bb393ee9755bd8555b37,2062207658,A,training,Cond3,123,False,True,189,196,200
9d910d410dc12e312822,2062207662,A,training,Cond3,123,False,True,191,198,202
